variant benchmark kernel_index ipc_base ipc_tuned ipc_gain_pct read_base read_tuned read_change_pct write_base write_tuned write_change_pct ipc_gain_class read_change_class write_change_class
miss-q-ent-512-and-mshr-max-merge-32 bfs-rodinia-2.0-ft 12 8.6567 8.6567 0.000 4883 0 -100.000 111 0 -100.000 neutral better better
miss-q-ent-512-and-mshr-max-merge-32 bfs-rodinia-2.0-ft 13 6.9936 6.983 -0.152 4891 0 -100.000 111 0 -100.000 worse better better
miss-q-ent-512-and-mshr-max-merge-32 bfs-rodinia-2.0-ft 14 8.1941 8.1941 0.000 4891 0 -100.000 111 0 -100.000 neutral better better
miss-q-ent-512-and-mshr-max-merge-32 bfs-rodinia-2.0-ft 15 6.5952 6.5952 0.000 4891 0 -100.000 111 0 -100.000 neutral better better
miss-q-ent-512-and-mshr-max-merge-32 bfs-rodinia-2.0-ft 16 8.5236 8.5236 0.000 4891 0 -100.000 111 0 -100.000 neutral better better
gpgpusim-iter-II-mshr-entries-1024 bfs-rodinia-2.0-ft 1 3.691 3.691 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
gpgpusim-iter-II-mshr-entries-1024 bfs-rodinia-2.0-ft 2 7.9852 7.9852 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
gpgpusim-iter-II-mshr-entries-1024 bfs-rodinia-2.0-ft 3 3.9985 3.9985 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
gpgpusim-iter-II-mshr-entries-1024 bfs-rodinia-2.0-ft 4 8.286 8.286 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
gpgpusim-iter-II-mshr-entries-1024 bfs-rodinia-2.0-ft 5 4.8361 4.8361 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
gpgpusim-iter-II-mshr-entries-1024 bfs-rodinia-2.0-ft 6 8.8546 8.8546 0.000 0 0 0.000 0 0 0.000 neutral neutral neutral
gpgpusim-iter-II-mshr-entries-1024 bfs-rodinia-2.0-ft 7 9.0819 9.0802 -0.019 71 0 -100.000 0 0 0.000 worse better neutral
gpgpusim-iter-II-mshr-entries-1024 bfs-rodinia-2.0-ft 8 11.5803 11.5803 0.000 71 0 -100.000 0 0 0.000 neutral better neutral
gpgpusim-iter-II-mshr-entries-1024 bfs-rodinia-2.0-ft 9 21.4818 21.6866 0.953 2399 0 -100.000 111 0 -100.000 better better better
gpgpusim-iter-II-mshr-entries-1024 bfs-rodinia-2.0-ft 10 12.8834 12.8834 0.000 2399 0 -100.000 111 0 -100.000 neutral better better
gpgpusim-iter-II-mshr-entries-1024 bfs-rodinia-2.0-ft 11 24.0576 24.0193 -0.159 4883 0 -100.000 111 0 -100.000 worse better better
gpgpusim-iter-II-mshr-entries-1024 bfs-rodinia-2.0-ft 12 8.6567 8.6567 0.000 4883 0 -100.000 111 0 -100.000 neutral better better
gpgpusim-iter-II-mshr-entries-1024 bfs-rodinia-2.0-ft 13 6.9936 6.983 -0.152 4891 0 -100.000 111 0 -100.000 worse better better
gpgpusim-iter-II-mshr-entries-1024 bfs-rodinia-2.0-ft 14 8.1941 8.1941 0.000 4891 0 -100.000 111 0 -100.000 neutral better better
gpgpusim-iter-II-mshr-entries-1024 bfs-rodinia-2.0-ft 15 6.5952 6.5952 0.000 4891 0 -100.000 111 0 -100.000 neutral better better
gpgpusim-iter-II-mshr-entries-1024 bfs-rodinia-2.0-ft 16 8.5236 8.5236 0.000 4891 0 -100.000 111 0 -100.000 neutral better better
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 1 3.691 3.7409 1.352 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 2 7.9852 8.2309 3.077 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 3 3.9985 4.0548 1.408 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 4 8.286 8.5451 3.127 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 5 4.8361 4.9069 1.464 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 6 8.8546 9.2201 4.128 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 7 9.0819 9.2039 1.343 71 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 8 11.5803 12.1118 4.590 71 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 9 21.4818 21.6093 0.594 2399 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 10 12.8834 13.4747 4.590 2399 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 11 24.0576 24.0371 -0.085 4883 0 -100.000 111 0 -100.000 worse better better
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 12 8.6567 8.9855 3.798 4883 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 13 6.9936 6.9927 -0.013 4891 0 -100.000 111 0 -100.000 worse better better
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 14 8.1941 8.4617 3.266 4891 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 15 6.5952 6.5909 -0.065 4891 0 -100.000 111 0 -100.000 worse better better
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 16 8.5236 8.5236 0.000 4891 0 -100.000 111 0 -100.000 neutral better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb bfs-rodinia-2.0-ft 1 3.691 3.7409 1.352 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb bfs-rodinia-2.0-ft 2 7.9852 8.2309 3.077 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb bfs-rodinia-2.0-ft 3 3.9985 4.0548 1.408 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb bfs-rodinia-2.0-ft 4 8.286 8.5451 3.127 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb bfs-rodinia-2.0-ft 5 4.8361 4.9069 1.464 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb bfs-rodinia-2.0-ft 6 8.8546 9.2201 4.128 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb bfs-rodinia-2.0-ft 7 9.0819 9.2039 1.343 71 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb bfs-rodinia-2.0-ft 8 11.5803 12.1118 4.590 71 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb bfs-rodinia-2.0-ft 9 21.4818 21.6093 0.594 2399 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb bfs-rodinia-2.0-ft 10 12.8834 13.4747 4.590 2399 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb bfs-rodinia-2.0-ft 11 24.0576 24.0371 -0.085 4883 0 -100.000 111 0 -100.000 worse better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb bfs-rodinia-2.0-ft 12 8.6567 8.9855 3.798 4883 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb bfs-rodinia-2.0-ft 13 6.9936 6.9927 -0.013 4891 0 -100.000 111 0 -100.000 worse better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb bfs-rodinia-2.0-ft 14 8.1941 8.4617 3.266 4891 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb bfs-rodinia-2.0-ft 15 6.5952 6.5909 -0.065 4891 0 -100.000 111 0 -100.000 worse better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb bfs-rodinia-2.0-ft 16 8.5236 8.5236 0.000 4891 0 -100.000 111 0 -100.000 neutral better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 1 3.691 3.7409 1.352 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 2 7.9852 8.2309 3.077 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 3 3.9985 4.0548 1.408 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 4 8.286 8.5451 3.127 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 5 4.8361 4.9069 1.464 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 6 8.8546 9.2201 4.128 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 7 9.0819 9.2039 1.343 71 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 8 11.5803 12.1118 4.590 71 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 9 21.4818 21.6093 0.594 2399 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 10 12.8834 13.4747 4.590 2399 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 11 24.0576 24.0371 -0.085 4883 0 -100.000 111 0 -100.000 worse better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 12 8.6567 8.9855 3.798 4883 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 13 6.9936 6.9927 -0.013 4891 0 -100.000 111 0 -100.000 worse better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 14 8.1941 8.4617 3.266 4891 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 15 6.5952 6.5909 -0.065 4891 0 -100.000 111 0 -100.000 worse better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb bfs-rodinia-2.0-ft 16 8.5236 8.5236 0.000 4891 0 -100.000 111 0 -100.000 neutral better better
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb bfs-rodinia-2.0-ft 1 3.691 3.7409 1.352 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb bfs-rodinia-2.0-ft 2 7.9852 8.2309 3.077 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb bfs-rodinia-2.0-ft 3 3.9985 4.0548 1.408 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb bfs-rodinia-2.0-ft 4 8.286 8.5451 3.127 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb bfs-rodinia-2.0-ft 5 4.8361 4.9069 1.464 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb bfs-rodinia-2.0-ft 6 8.8546 9.2201 4.128 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb bfs-rodinia-2.0-ft 7 9.0819 9.2039 1.343 71 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb bfs-rodinia-2.0-ft 8 11.5803 12.1118 4.590 71 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb bfs-rodinia-2.0-ft 9 21.4818 21.6093 0.594 2399 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb bfs-rodinia-2.0-ft 10 12.8834 13.4747 4.590 2399 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb bfs-rodinia-2.0-ft 11 24.0576 24.0371 -0.085 4883 0 -100.000 111 0 -100.000 worse better better
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb bfs-rodinia-2.0-ft 12 8.6567 8.9855 3.798 4883 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb bfs-rodinia-2.0-ft 13 6.9936 6.9927 -0.013 4891 0 -100.000 111 0 -100.000 worse better better
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb bfs-rodinia-2.0-ft 14 8.1941 8.4617 3.266 4891 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb bfs-rodinia-2.0-ft 15 6.5952 6.5909 -0.065 4891 0 -100.000 111 0 -100.000 worse better better
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb bfs-rodinia-2.0-ft 16 8.5236 8.5236 0.000 4891 0 -100.000 111 0 -100.000 neutral better better
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb bfs-rodinia-2.0-ft 1 3.691 3.7409 1.352 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb bfs-rodinia-2.0-ft 2 7.9852 8.2309 3.077 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb bfs-rodinia-2.0-ft 3 3.9985 4.0548 1.408 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb bfs-rodinia-2.0-ft 4 8.286 8.5451 3.127 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb bfs-rodinia-2.0-ft 5 4.8361 4.9069 1.464 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb bfs-rodinia-2.0-ft 6 8.8546 9.2201 4.128 0 0 0.000 0 0 0.000 better neutral neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb bfs-rodinia-2.0-ft 7 9.0819 9.2039 1.343 71 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb bfs-rodinia-2.0-ft 8 11.5803 12.1118 4.590 71 0 -100.000 0 0 0.000 better better neutral
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb bfs-rodinia-2.0-ft 9 21.4818 21.6093 0.594 2399 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb bfs-rodinia-2.0-ft 10 12.8834 13.4747 4.590 2399 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb bfs-rodinia-2.0-ft 11 24.0576 24.0371 -0.085 4883 0 -100.000 111 0 -100.000 worse better better
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb bfs-rodinia-2.0-ft 12 8.6567 8.9855 3.798 4883 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb bfs-rodinia-2.0-ft 13 6.9936 6.9927 -0.013 4891 0 -100.000 111 0 -100.000 worse better better
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb bfs-rodinia-2.0-ft 14 8.1941 8.4617 3.266 4891 0 -100.000 111 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb bfs-rodinia-2.0-ft 15 6.5952 6.5909 -0.065 4891 0 -100.000 111 0 -100.000 worse better better
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb bfs-rodinia-2.0-ft 16 8.5236 8.5236 0.000 4891 0 -100.000 111 0 -100.000 neutral better better
miss-q-ent-32-and-mshr-max-merge-32 heartwall-rodinia-2.0-ft 1 763.9442 764.8756 0.122 17376 181 -98.958 68 0 -100.000 better better better
miss-q-ent-64-and-mshr-max-merge-32 heartwall-rodinia-2.0-ft 1 763.9442 769.0525 0.669 17376 0 -100.000 68 0 -100.000 better better better
miss-q-ent-128-and-mshr-max-merge-32 heartwall-rodinia-2.0-ft 1 763.9442 769.0525 0.669 17376 0 -100.000 68 0 -100.000 better better better
miss-q-ent-256-and-mshr-max-merge-32 heartwall-rodinia-2.0-ft 1 763.9442 769.0525 0.669 17376 0 -100.000 68 0 -100.000 better better better
miss-q-ent-288-and-mshr-max-merge-32 heartwall-rodinia-2.0-ft 1 763.9442 769.0525 0.669 17376 0 -100.000 68 0 -100.000 better better better
miss-q-ent-320-and-mshr-max-merge-32 heartwall-rodinia-2.0-ft 1 763.9442 769.0525 0.669 17376 0 -100.000 68 0 -100.000 better better better
miss-q-ent-352-and-mshr-max-merge-32 heartwall-rodinia-2.0-ft 1 763.9442 769.0525 0.669 17376 0 -100.000 68 0 -100.000 better better better
miss-q-ent-384-and-mshr-max-merge-32 heartwall-rodinia-2.0-ft 1 763.9442 769.0525 0.669 17376 0 -100.000 68 0 -100.000 better better better
miss-q-ent-512-and-mshr-max-merge-32 heartwall-rodinia-2.0-ft 1 763.9442 769.0525 0.669 17376 0 -100.000 68 0 -100.000 better better better
gpgpusim-iter-II-mshr-entries-1024 heartwall-rodinia-2.0-ft 1 763.9442 769.0525 0.669 17376 0 -100.000 68 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-mq-ent-wp-wb heartwall-rodinia-2.0-ft 1 763.9442 779.6529 2.056 17376 0 -100.000 68 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb heartwall-rodinia-2.0-ft 1 763.9442 779.6529 2.056 17376 0 -100.000 68 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb heartwall-rodinia-2.0-ft 1 763.9442 779.6529 2.056 17376 0 -100.000 68 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-768-mq-ent-wp-wb heartwall-rodinia-2.0-ft 1 763.9442 779.6529 2.056 17376 0 -100.000 68 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-640-mq-ent-wp-wb heartwall-rodinia-2.0-ft 1 763.9442 779.6529 2.056 17376 0 -100.000 68 0 -100.000 better better better
miss-q-ent-32-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 1 596.4451 595.7861 -0.110 3307 1328 -59.843 0 0 0.000 worse better neutral
miss-q-ent-32-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 2 601.9191 601.6953 -0.037 7159 2949 -58.807 0 0 0.000 worse better neutral
miss-q-ent-32-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 3 618.4879 619.5933 0.179 11093 4616 -58.388 0 0 0.000 better better neutral
miss-q-ent-32-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 4 619.7515 618.8822 -0.140 15017 6258 -58.327 0 0 0.000 worse better neutral
miss-q-ent-32-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 5 618.6455 619.989 0.217 18931 7937 -58.074 0 0 0.000 better better neutral
miss-q-ent-32-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 6 619.9099 620.7026 0.128 22865 9587 -58.071 0 0 0.000 better better neutral
miss-q-ent-32-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 7 494.2744 493.0972 -0.238 23828 9929 -58.331 0 0 0.000 worse better neutral
miss-q-ent-64-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 1 596.4451 596.6651 0.037 3307 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-64-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 2 601.9191 597.179 -0.787 7159 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-64-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 3 618.4879 618.8822 0.064 11093 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-64-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 4 619.7515 618.8033 -0.153 15017 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-64-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 5 618.6455 618.8822 0.038 18931 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-64-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 6 619.9099 619.4351 -0.077 22865 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-64-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 7 494.2744 493.7197 -0.112 23828 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-128-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 1 596.4451 596.6651 0.037 3307 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-128-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 2 601.9191 597.179 -0.787 7159 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-128-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 3 618.4879 618.8822 0.064 11093 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-128-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 4 619.7515 618.8033 -0.153 15017 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-128-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 5 618.6455 618.8822 0.038 18931 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-128-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 6 619.9099 619.4351 -0.077 22865 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-128-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 7 494.2744 493.7197 -0.112 23828 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-256-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 1 596.4451 596.6651 0.037 3307 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-256-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 2 601.9191 597.179 -0.787 7159 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-256-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 3 618.4879 618.8822 0.064 11093 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-256-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 4 619.7515 618.8033 -0.153 15017 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-256-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 5 618.6455 618.8822 0.038 18931 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-256-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 6 619.9099 619.4351 -0.077 22865 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-256-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 7 494.2744 493.7197 -0.112 23828 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-288-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 1 596.4451 596.6651 0.037 3307 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-288-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 2 601.9191 597.179 -0.787 7159 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-288-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 3 618.4879 618.8822 0.064 11093 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-288-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 4 619.7515 618.8033 -0.153 15017 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-288-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 5 618.6455 618.8822 0.038 18931 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-288-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 6 619.9099 619.4351 -0.077 22865 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-288-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 7 494.2744 493.7197 -0.112 23828 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-320-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 1 596.4451 596.6651 0.037 3307 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-320-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 2 601.9191 597.179 -0.787 7159 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-320-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 3 618.4879 618.8822 0.064 11093 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-320-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 4 619.7515 618.8033 -0.153 15017 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-320-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 5 618.6455 618.8822 0.038 18931 0 -100.000 0 0 0.000 better better neutral
miss-q-ent-320-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 6 619.9099 619.4351 -0.077 22865 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-320-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 7 494.2744 493.7197 -0.112 23828 0 -100.000 0 0 0.000 worse better neutral
miss-q-ent-352-and-mshr-max-merge-32 hotspot-rodinia-2.0-ft 1 596.4451 596.6651 0.037 3307 0 -100.000 0 0 0.000 better better neutral
